,player_name,wins,loss,player_agent,player_kills,player_deaths,player_assists,player_first_bloods,player_first_deaths,player_clutches,player_combat_score,bracket,region
1694,nanah,1,0,Killjoy,16,11,1,3,0,1,212.75,game-changers,BR
1715,Ninou,1,0,Sova,11,15,6,0,1,0,186.66666666666666,game-changers,EMEA
1716,Mel1,1,0,Killjoy,14,14,4,2,1,0,183.8095238095238,game-changers,EMEA
1722,sonder,0,1,Raze,24,19,4,5,5,0,253.28571428571428,game-changers,NA
1723,KP,0,1,Skye,13,22,12,3,3,0,136.71428571428572,game-changers,NA
1790,Vania,1,0,Omen,22,13,15,0,1,0,279.6818181818182,vct-international,EMEA
1791,Alkyia,1,0,Jett,20,18,3,5,5,1,249.0,vct-international,EMEA
1792,eva,1,0,Skye,22,13,10,2,1,0,297.22727272727275,vct-international,EMEA
1793,Felipa,1,0,Breach,16,14,7,1,1,0,199.72727272727272,vct-international,EMEA
1794,rayka,1,0,Cypher,9,15,7,1,5,0,121.86363636363636,vct-international,EMEA
1815,m4ndfreak,1,0,Breach,20,12,8,2,1,0,243.9047619047619,game-changers,BR
1816,krysme,1,0,Killjoy,9,13,0,5,1,0,130.33333333333334,game-changers,BR
1817,tayhuhu,1,0,Skye,19,10,18,1,1,1,272.76190476190476,game-changers,BR
1818,lissA,1,0,Astra,16,12,8,2,2,1,201.95238095238096,game-changers,BR
1819,jellykitt,1,0,Raze,22,15,3,3,3,0,291.8095238095238,game-changers,BR
1825,conir,1,0,Omen,17,3,15,0,0,0,303.0,vct-challengers,LATAM
1826,micaela,1,0,Jett,13,5,2,5,1,0,232.5,game-changers,LATAM
1827,shyz,1,0,KAY/O,14,7,11,4,1,0,290.85714285714283,game-changers,LATAM
1828,romi,1,0,Killjoy,15,3,4,2,0,0,286.7857142857143,game-changers,LATAM
1829,kalita,1,0,Sova,9,4,8,1,0,0,172.64285714285714,game-changers,LATAM
1830,roxi,0,1,Cypher,17,15,2,5,1,1,234.33333333333334,game-changers,EMEA
1831,Glance,0,1,Viper,10,14,5,1,2,0,135.04761904761904,game-changers,EMEA
1832,mimi,0,1,Skye,15,16,11,0,1,0,195.52380952380952,game-changers,EMEA
1833,Petra,0,1,Raze,15,14,3,2,6,1,210.71428571428572,game-changers,EMEA
1834,sarah2,0,1,Brimstone,7,17,5,2,1,0,117.57142857142857,game-changers,EMEA
1843,dodonut,0,1,Raze,4,14,4,1,2,0,134.64285714285714,game-changers,NA
1860,Petra,1,0,Skye,5,17,4,1,4,0,86.36363636363636,game-changers,EMEA
1861,mimi,1,0,Viper,22,11,5,2,1,1,285.04545454545456,game-changers,EMEA
1862,Glance,1,0,Omen,16,11,16,0,2,1,187.95454545454547,game-changers,EMEA
1863,roxi,1,0,Killjoy,14,12,3,4,0,0,176.0,game-changers,EMEA
1864,sarah2,1,0,Raze,18,18,2,5,3,0,236.0,game-changers,EMEA
1870,srN,1,0,Jett,31,11,3,9,1,0,461.0,game-changers,BR
1871,antg,1,0,Skye,12,11,15,1,1,1,179.27777777777777,game-changers,BR
1872,sayuri,1,0,Harbor,13,10,8,1,1,0,183.88888888888889,game-changers,BR
1873,mell1,1,0,Viper,11,7,7,2,0,0,167.11111111111111,game-changers,BR
1874,nanah,1,0,Killjoy,8,8,2,1,1,0,116.38888888888889,game-changers,BR
1875,m4ndfreak,0,1,KAY/O,10,16,6,1,6,0,205.77777777777777,game-changers,BR
1876,krysme,0,1,Killjoy,8,15,0,0,2,0,113.94444444444444,game-changers,BR
1877,tayhuhu,0,1,Sova,7,15,4,0,2,0,157.0,game-changers,BR
1878,lissA,0,1,Astra,8,16,3,0,3,0,131.72222222222223,game-changers,BR
1879,jellykitt,0,1,Jett,14,13,3,3,1,0,233.16666666666666,game-changers,BR
1880,Vania,0,1,Brimstone,15,15,8,1,1,0,222.28571428571428,vct-international,EMEA
1881,Alkyia,0,1,Raze,11,19,6,5,6,0,171.04761904761904,vct-international,EMEA
1882,eva,0,1,Sage,15,16,3,1,0,0,221.71428571428572,vct-international,EMEA
1883,Felipa,0,1,Breach,10,15,10,0,2,0,140.76190476190476,vct-international,EMEA
1884,rayka,0,1,Cypher,13,16,2,0,4,1,166.76190476190476,vct-international,EMEA
1885,Petra,1,0,Skye,14,13,8,4,2,0,203.95238095238096,game-changers,EMEA
1886,mimi,1,0,Breach,18,13,9,2,1,0,246.23809523809524,game-changers,EMEA
1887,Glance,1,0,Brimstone,9,13,11,0,1,0,128.66666666666666,game-changers,EMEA
1888,roxi,1,0,Killjoy,18,12,2,1,2,2,212.95238095238096,game-changers,EMEA
1889,sarah2,1,0,Raze,22,13,3,6,1,0,295.0,game-changers,EMEA
1960,Ninou,0,1,Sova,22,15,5,1,0,2,247.77272727272728,game-changers,EMEA
1961,Mel1,0,1,Killjoy,12,18,4,1,4,0,150.54545454545453,game-changers,EMEA
1965,Vania,1,0,Astra,18,10,15,0,2,0,224.77272727272728,vct-international,EMEA
1966,eva,1,0,Sova,11,12,6,0,0,0,132.95454545454547,vct-international,EMEA
1967,Felipa,1,0,Breach,14,12,17,0,2,1,155.13636363636363,vct-international,EMEA
1968,rayka,1,0,Killjoy,15,15,9,1,0,0,214.04545454545453,vct-international,EMEA
1969,Alkyia,1,0,Jett,36,15,6,13,4,0,464.59090909090907,vct-international,EMEA
2035,romi,1,0,Viper,12,8,6,1,1,0,193.7058823529412,game-changers,LATAM
2036,micaela,1,0,Raze,17,9,2,1,3,1,246.64705882352942,game-changers,LATAM
2037,shyz,1,0,Sage,12,8,7,3,2,0,198.2941176470588,game-changers,LATAM
2038,kalita,1,0,Skye,11,12,5,3,1,0,172.94117647058823,game-changers,LATAM
2039,conir,1,0,Brimstone,17,7,7,2,0,0,273.11764705882354,vct-challengers,LATAM
2040,romi,1,0,Viper,17,5,3,3,1,1,284.6666666666667,game-changers,LATAM
2041,kalita,1,0,Skye,7,11,11,1,5,0,148.0,game-changers,LATAM
2042,shyz,1,0,Sage,6,7,10,1,0,0,122.13333333333334,game-changers,LATAM
2043,conir,1,0,Harbor,10,8,6,0,0,0,187.4,vct-challengers,LATAM
2044,micaela,1,0,Raze,26,7,3,4,0,0,452.93333333333334,game-changers,LATAM
2070,Petra,1,0,Skye,11,12,7,0,1,0,186.2941176470588,game-changers,EMEA
2071,mimi,1,0,Breach,17,11,13,1,2,0,298.05882352941177,game-changers,EMEA
2072,Glance,1,0,Omen,23,9,16,1,1,0,335.0,game-changers,EMEA
2073,roxi,1,0,Cypher,13,7,3,2,1,1,192.7058823529412,game-changers,EMEA
2074,sarah2,1,0,Raze,11,11,4,3,5,0,182.88235294117646,game-changers,EMEA
2090,m4ndfreak,0,1,Breach,16,16,10,0,1,2,215.1818181818182,game-changers,BR
2091,krysme,0,1,Killjoy,16,17,2,2,4,1,192.86363636363637,game-changers,BR
2092,tayhuhu,0,1,Skye,4,20,11,0,3,0,68.13636363636364,game-changers,BR
2093,lissA,0,1,Astra,10,19,10,0,2,1,144.8181818181818,game-changers,BR
2094,jellykitt,0,1,Raze,21,19,3,7,3,0,269.8181818181818,game-changers,BR
2095,bizerra,1,0,Killjoy,12,14,6,2,2,0,182.27272727272728,game-changers,BR
2096,bstrdd,1,0,Raze,23,13,5,3,3,0,275.6363636363636,game-changers,BR
2097,daiki,1,0,Skye,15,13,11,2,4,1,165.45454545454547,game-changers,BR
2098,isaa,1,0,Viper,23,13,10,5,0,0,288.6363636363636,game-changers,BR
2099,Joojina,1,0,Omen,18,14,10,1,0,0,210.6818181818182,game-changers,BR
2110,Petra,1,0,Skye,14,18,7,3,5,0,175.5909090909091,game-changers,EMEA
2111,mimi,1,0,Breach,18,14,14,1,1,1,210.72727272727272,game-changers,EMEA
2112,Glance,1,0,Brimstone,15,15,9,1,1,1,179.5,game-changers,EMEA
2113,roxi,1,0,Killjoy,14,15,9,1,1,0,200.72727272727272,game-changers,EMEA
2114,Mary,1,0,Raze,25,15,10,4,4,0,327.22727272727275,game-changers,EMEA
2115,Vania,0,1,Brimstone,20,17,4,3,2,1,258.27272727272725,vct-international,EMEA
2116,eva,0,1,KAY/O,18,19,12,3,1,0,235.4090909090909,vct-international,EMEA
2117,Felipa,0,1,Breach,15,17,9,1,1,0,194.1818181818182,vct-international,EMEA
2118,rayka,0,1,Killjoy,9,17,5,1,2,1,106.95454545454545,vct-international,EMEA
2119,Alkyia,0,1,Raze,15,16,7,4,4,2,209.0909090909091,vct-international,EMEA
2125,ICamii,1,0,Sage,22,18,7,1,1,0,237.53846153846155,game-changers,LATAM
2126,mmonch,1,0,Viper,19,19,9,3,2,0,218.80769230769232,game-changers,LATAM
2127,Ivy,1,0,Skye,19,18,9,1,3,0,205.1153846153846,game-changers,LATAM
2128,Ciao,1,0,Brimstone,26,19,9,4,4,2,264.46153846153845,game-changers,LATAM
2129,JuW,1,0,Raze,14,21,9,2,5,0,177.15384615384616,game-changers,LATAM
2153,florescent,1,0,Jett,18,14,6,4,1,0,273.0,vct-challengers,NA
2156,KP,0,1,Harbor,18,16,5,1,1,0,247.8421052631579,game-changers,NA
2158,sonder,0,1,Jett,6,17,5,2,9,0,122.0,game-changers,NA
2175,Vania,1,0,Omen,22,15,16,1,2,2,259.875,vct-international,EMEA
2176,eva,1,0,Sova,22,14,5,3,1,0,243.41666666666666,vct-international,EMEA
2177,Felipa,1,0,Breach,11,16,17,1,1,0,131.95833333333334,vct-international,EMEA
2178,Wens,1,0,Killjoy,15,18,2,2,3,1,172.20833333333334,vct-international,EMEA
2179,Alkyia,1,0,Jett,20,17,1,5,5,0,237.41666666666666,vct-international,EMEA
2185,bizerra,1,0,Sova,22,9,9,2,2,1,307.8,game-changers,BR
2186,bstrdd,1,0,Jett,21,13,4,3,5,0,279.3,game-changers,BR
2187,daiki,1,0,Breach,6,11,15,0,0,1,112.35,game-changers,BR
2188,isaa,1,0,Killjoy,11,15,3,3,2,0,161.75,game-changers,BR
2189,Joojina,1,0,Omen,14,12,4,2,1,0,189.55,game-changers,BR
2196,sonder,0,1,KAY/O,13,17,12,2,0,0,224.10526315789474,game-changers,NA
2199,KP,0,1,Sova,20,19,5,3,1,0,302.63157894736844,game-changers,NA
2200,Vania,1,0,Omen,28,12,9,5,2,0,430.05555555555554,vct-international,EMEA
2201,eva,1,0,Sage,12,8,9,0,0,1,173.61111111111111,vct-international,EMEA
2202,Felipa,1,0,Raze,6,14,5,1,6,0,108.77777777777777,vct-international,EMEA
2203,rayka,1,0,Cypher,14,10,4,1,0,0,209.72222222222223,vct-international,EMEA
2204,Alkyia,1,0,Jett,15,12,2,3,0,0,208.05555555555554,vct-international,EMEA
2205,Petra,0,1,Skye,12,17,7,3,1,0,233.77777777777777,game-changers,EMEA
2206,mimi,0,1,Breach,8,14,4,0,3,0,136.94444444444446,game-changers,EMEA
2207,Glance,0,1,Omen,7,17,6,2,0,0,126.0,game-changers,EMEA
2208,roxi,0,1,Cypher,15,13,1,1,1,0,220.83333333333334,game-changers,EMEA
2209,Mary,0,1,Raze,14,14,4,2,5,0,260.94444444444446,game-changers,EMEA
2215,conir,1,0,Omen,11,9,8,0,0,0,173.72222222222223,vct-challengers,LATAM
2216,shyz,1,0,KAY/O,16,11,8,0,2,0,240.66666666666666,game-changers,LATAM
2217,romi,1,0,Killjoy,16,8,3,1,1,0,232.16666666666666,game-changers,LATAM
2218,micaela,1,0,Jett,13,9,3,5,3,0,203.05555555555554,game-changers,LATAM
2219,kalita,1,0,Sova,14,7,7,4,2,0,216.05555555555554,game-changers,LATAM
2240,bizerra,0,1,Killjoy,13,14,0,0,1,0,199.27777777777777,game-changers,BR
2241,bstrdd,0,1,Jett,4,14,1,1,6,1,77.0,game-changers,BR
2242,daiki,0,1,Skye,12,14,5,1,3,0,176.0,game-changers,BR
2243,isaa,0,1,Viper,12,14,1,2,2,0,209.83333333333334,game-changers,BR
2244,Joojina,0,1,Omen,6,13,5,1,1,0,112.44444444444444,game-changers,BR
2245,m4ndfreak,1,0,Breach,19,11,9,2,0,0,291.72222222222223,game-changers,BR
2246,krysme,1,0,Killjoy,10,10,2,3,0,0,148.61111111111111,game-changers,BR
2247,tayhuhu,1,0,Sova,16,12,5,3,0,0,268.5,game-changers,BR
2248,lissA,1,0,Omen,6,8,9,0,1,0,98.38888888888889,game-changers,BR
2249,jellykitt,1,0,Jett,18,6,0,5,4,1,259.8333333333333,game-changers,BR
2250,m4ndfreak,1,0,Breach,23,11,19,1,0,1,344.6842105263158,game-changers,BR
2251,krysme,1,0,Killjoy,13,12,3,5,4,0,187.26315789473685,game-changers,BR
2252,tayhuhu,1,0,Sova,8,11,6,0,1,0,119.36842105263158,game-changers,BR
2253,lissA,1,0,Brimstone,16,11,11,1,3,1,239.0,game-changers,BR
2254,jellykitt,1,0,Raze,25,14,5,4,0,0,367.2631578947368,game-changers,BR
2255,srN,0,1,Raze,10,18,4,2,5,1,143.6315789473684,game-changers,BR
2256,antg,0,1,Brimstone,18,15,7,2,3,0,278.3157894736842,game-changers,BR
2257,sayuri,0,1,Breach,12,17,7,0,0,0,158.89473684210526,game-changers,BR
2258,mell1,0,1,Sage,9,17,7,2,1,0,138.05263157894737,game-changers,BR
2259,nanah,0,1,Cypher,10,18,5,2,2,0,153.21052631578948,game-changers,BR
2269,dodonut,0,1,Raze,23,16,5,7,2,1,295.4583333333333,game-changers,NA
2300,YusinGC,1,0,Omen,15,15,12,0,0,0,202.77272727272728,game-changers,INTL
2301,XiMiLu,1,0,Fade,17,15,8,4,1,1,221.13636363636363,game-changers,INTL
2302,WawaLee,1,0,Breach,14,16,8,0,2,1,176.1818181818182,game-changers,INTL
2303,Lizhi,1,0,Raze,16,13,5,4,3,0,185.6818181818182,game-changers,INTL
2304,Clem,1,0,Cypher,15,18,8,2,6,0,218.3181818181818,game-changers,INTL
2311,KP,1,0,Breach,19,13,14,1,3,0,235.8695652173913,game-changers,NA
2312,sonder,1,0,Jett,28,17,1,8,3,0,351.2608695652174,game-changers,NA
2325,mmonch,1,0,Viper,21,11,7,1,2,1,261.25,game-changers,LATAM
2326,Ivy,1,0,Raze,15,14,9,2,3,0,247.0,game-changers,LATAM
2327,JuW,1,0,Fade,17,11,6,3,1,1,222.75,game-changers,LATAM
2328,ChloeZerA,1,0,Sage,12,10,4,1,2,0,147.7,game-changers,LATAM
2329,ICamii,1,0,Astra,16,11,1,3,2,0,210.05,game-changers,LATAM
2330,Felipa,1,0,Breach,17,18,13,3,1,1,213.70833333333334,vct-international,EMEA
2331,Alkyia,1,0,Raze,20,18,5,3,6,0,244.20833333333334,vct-international,EMEA
2332,Vania,1,0,Brimstone,16,16,14,1,3,0,190.45833333333334,vct-international,EMEA
2333,eva,1,0,Skye,19,14,11,1,1,0,206.83333333333334,vct-international,EMEA
2334,Wens,1,0,Viper,16,14,2,3,2,0,174.79166666666666,vct-international,EMEA
2335,shyz,0,1,Fade,9,17,6,0,1,1,96.5,game-changers,LATAM
2336,micaela,0,1,Raze,15,18,3,2,6,0,199.79166666666666,game-changers,LATAM
2337,kalita,0,1,Skye,20,20,5,4,2,0,238.20833333333334,game-changers,LATAM
2338,conir,0,1,Brimstone,17,17,13,4,2,0,219.45833333333334,vct-challengers,LATAM
2339,romi,0,1,Viper,19,16,3,3,0,2,219.70833333333334,game-changers,LATAM
2395,Petra,1,0,Skye,15,7,3,2,1,0,251.33333333333334,game-changers,EMEA
2396,mimi,1,0,Breach,12,4,11,1,0,0,204.0,game-changers,EMEA
2397,Glance,1,0,Omen,10,8,5,2,2,0,190.33333333333334,game-changers,EMEA
2398,roxi,1,0,Cypher,18,6,3,2,0,0,305.0,game-changers,EMEA
2399,Mary,1,0,Raze,18,7,3,5,0,0,301.46666666666664,game-changers,EMEA
2420,m4ndfreak,1,0,KAY/O,21,15,14,2,3,0,276.0,game-changers,BR
2421,krysme,1,0,Killjoy,15,12,1,3,2,1,204.86363636363637,game-changers,BR
2422,tayhuhu,1,0,Sova,11,16,4,2,2,0,131.95454545454547,game-changers,BR
2423,lissA,1,0,Omen,14,15,13,2,1,1,181.6818181818182,game-changers,BR
2424,jellykitt,1,0,Jett,20,15,1,4,1,0,240.45454545454547,game-changers,BR
2425,srN,0,1,Jett,20,18,4,4,7,0,241.04545454545453,game-changers,BR
2426,antg,0,1,Omen,17,18,11,2,3,0,223.5909090909091,game-changers,BR
2427,sayuri,0,1,KAY/O,11,16,15,0,1,1,147.63636363636363,game-changers,BR
2428,mell1,0,1,Sova,11,15,8,1,1,0,152.45454545454547,game-changers,BR
2429,nanah,0,1,Killjoy,14,14,1,2,1,0,167.95454545454547,game-changers,BR
2440,florescent,1,0,Raze,14,5,4,5,4,0,258.6,vct-challengers,NA
2445,XiMiLu,0,1,Fade,7,14,3,1,2,1,145.13333333333333,game-changers,INTL
2447,Clem,0,1,Cypher,9,14,1,1,1,0,175.66666666666666,game-changers,INTL
2448,WawaLee,0,1,Breach,2,14,7,0,1,0,77.86666666666666,game-changers,INTL
2449,YusinGC,0,1,Omen,5,14,5,1,0,1,117.93333333333334,game-changers,INTL
2490,florescent,0,1,Raze,18,16,2,5,6,0,252.65,vct-challengers,NA
2495,bizerra,1,0,Chamber,27,11,5,4,0,2,343.6,game-changers,BR
2496,bstrdd,1,0,Raze,19,17,3,6,1,0,279.3,game-changers,BR
2497,daiki,1,0,Skye,8,14,10,1,3,1,117.5,game-changers,BR
2498,isaa,1,0,Viper,9,13,6,2,2,0,130.8,game-changers,BR
2499,Joojina,1,0,Omen,14,14,10,1,0,0,184.4,game-changers,BR
2505,shyz,1,0,Breach,15,8,3,2,1,0,223.625,game-changers,LATAM
2506,romi,1,0,Cypher,18,4,6,1,0,0,291.0625,game-changers,LATAM
2507,kalita,1,0,Sage,13,7,10,3,0,0,241.3125,game-changers,LATAM
2508,conir,1,0,Brimstone,17,7,12,4,1,0,310.3125,vct-challengers,LATAM
2509,micaela,1,0,Raze,12,8,5,3,1,0,211.5625,game-changers,LATAM
2516,Ivy,1,0,Killjoy,12,13,2,1,3,0,164.8095238095238,game-changers,LATAM
2517,mmonch,1,0,Viper,18,12,8,3,3,0,255.23809523809524,game-changers,LATAM
2518,JuW,1,0,Sage,11,13,8,1,2,0,161.61904761904762,game-changers,LATAM
2519,ICamii,1,0,Astra,15,12,13,1,2,0,190.28571428571428,game-changers,LATAM
2555,conir,1,0,Viper,10,12,7,4,2,0,197.0,vct-challengers,LATAM
2556,kalita,1,0,Sova,15,7,5,2,0,0,232.8235294117647,game-changers,LATAM
2557,romi,1,0,Killjoy,22,9,3,0,0,0,354.70588235294116,game-changers,LATAM
2558,shyz,1,0,KAY/O,8,10,8,2,1,0,124.70588235294117,game-changers,LATAM
2559,micaela,1,0,Jett,16,10,2,5,1,0,253.64705882352942,game-changers,LATAM
2590,Petra,1,0,Skye,14,15,5,0,3,0,179.3181818181818,game-changers,EMEA
2591,mimi,1,0,Breach,15,13,15,0,2,3,207.54545454545453,game-changers,EMEA
2592,Glance,1,0,Omen,18,14,10,2,1,0,242.5909090909091,game-changers,EMEA
2593,roxi,1,0,Cypher,17,17,5,3,2,0,209.8181818181818,game-changers,EMEA
2594,sarah2,1,0,Raze,17,16,6,5,4,0,244.13636363636363,game-changers,EMEA
2595,Vania,0,1,Omen,22,14,8,0,0,1,280.72727272727275,vct-international,EMEA
2596,Alkyia,0,1,Jett,19,17,2,8,4,0,240.5909090909091,vct-international,EMEA
2597,eva,0,1,Skye,12,14,7,0,0,0,154.77272727272728,vct-international,EMEA
2598,Felipa,0,1,Sage,11,18,2,2,3,0,139.0,vct-international,EMEA
2599,rayka,0,1,Cypher,11,18,6,2,3,0,158.77272727272728,vct-international,EMEA
2605,shyz,1,0,Killjoy,11,11,5,2,2,0,163.95,game-changers,LATAM
2606,romi,1,0,Viper,21,13,10,3,2,1,286.35,game-changers,LATAM
2607,micaela,1,0,Jett,16,14,2,5,3,0,232.95,game-changers,LATAM
2608,kalita,1,0,Skye,10,13,20,0,1,0,156.5,game-changers,LATAM
2609,conir,1,0,Harbor,18,13,10,0,2,1,237.75,vct-challengers,LATAM
2660,shyz,0,1,Fade,17,15,4,0,3,0,226.9,game-changers,LATAM
2661,micaela,0,1,Raze,15,17,3,3,5,0,221.75,game-changers,LATAM
2662,kalita,0,1,Skye,11,16,12,2,2,0,175.5,game-changers,LATAM
2663,conir,0,1,Brimstone,14,15,8,2,2,0,206.65,vct-challengers,LATAM
2664,romi,0,1,Viper,14,14,2,1,0,1,194.35,game-changers,LATAM
2685,mmonch,1,0,Viper,14,8,9,4,3,0,255.35294117647058,game-changers,LATAM
2686,JuW,1,0,Sage,13,6,6,3,0,1,231.35294117647058,game-changers,LATAM
2688,ICamii,1,0,Astra,24,6,7,2,0,0,329.52941176470586,game-changers,LATAM
2689,Ivy,1,0,Skye,14,5,8,1,0,0,201.58823529411765,game-changers,LATAM
2700,Vania,1,0,Omen,19,15,10,1,2,0,224.82608695652175,vct-international,EMEA
2701,eva,1,0,Sova,22,12,3,1,0,0,226.0,vct-international,EMEA
2702,Felipa,1,0,Breach,19,14,12,0,1,1,231.1304347826087,vct-international,EMEA
2703,Wens,1,0,Killjoy,14,13,5,2,2,0,173.47826086956522,vct-international,EMEA
2704,Alkyia,1,0,Jett,17,17,4,9,5,0,218.30434782608697,vct-international,EMEA
2715,srN,1,0,Jett,18,11,2,6,2,0,271.1666666666667,game-changers,BR
2716,antg,1,0,Omen,17,8,13,1,0,0,270.94444444444446,game-changers,BR
2717,sayuri,1,0,Breach,17,8,12,3,0,0,272.5,game-changers,BR
2718,mell1,1,0,Sova,16,11,6,4,0,0,238.72222222222223,game-changers,BR
2719,nanah,1,0,Killjoy,7,8,2,1,1,1,96.77777777777777,game-changers,BR
2735,shyz,0,1,Killjoy,12,13,3,1,2,0,193.77777777777777,game-changers,LATAM
2736,romi,0,1,Viper,15,15,3,2,4,0,245.5,game-changers,LATAM
2737,micaela,0,1,Raze,7,14,3,1,4,0,128.66666666666666,game-changers,LATAM
2738,conir,0,1,Omen,10,14,2,1,0,1,166.88888888888889,vct-challengers,LATAM
2739,kalita,0,1,Skye,8,14,7,1,2,0,161.88888888888889,game-changers,LATAM
2740,Petra,1,0,Skye,12,10,6,2,4,1,202.875,game-changers,EMEA
2741,mimi,1,0,Viper,19,8,6,1,1,2,308.125,game-changers,EMEA
2742,Glance,1,0,Omen,12,11,8,0,1,0,191.0625,game-changers,EMEA
2743,roxi,1,0,Killjoy,7,10,1,2,0,0,127.25,game-changers,EMEA
2744,sarah2,1,0,Jett,21,11,2,3,2,0,346.375,game-changers,EMEA
2765,conir,1,0,Viper,25,12,8,2,3,2,304.4782608695652,vct-challengers,LATAM
2766,micaela,1,0,Jett,24,15,2,5,3,0,262.69565217391306,game-changers,LATAM
2767,romi,1,0,Killjoy,11,18,8,1,2,0,158.8695652173913,game-changers,LATAM
2768,kalita,1,0,Sova,18,14,9,4,0,1,214.82608695652175,game-changers,LATAM
2769,shyz,1,0,KAY/O,7,18,19,1,2,0,131.08695652173913,game-changers,LATAM
2787,florescent,1,0,Jett,21,6,1,7,0,0,342.4,vct-challengers,NA
2800,florescent,1,0,Jett,18,11,3,5,2,0,268.2105263157895,vct-challengers,NA
2805,bizerra,0,1,KAY/O,5,18,6,1,2,0,94.36842105263158,game-changers,BR
2806,bstrdd,0,1,Jett,13,16,1,5,6,0,190.42105263157896,game-changers,BR
2807,daiki,0,1,Sova,5,15,8,1,2,0,107.6842105263158,game-changers,BR
2808,isaa,0,1,Killjoy,11,16,3,1,0,1,191.73684210526315,game-changers,BR
2809,Joojina,0,1,Omen,18,14,4,0,1,0,259.5263157894737,game-changers,BR
2820,JuW,1,0,Fade,9,14,14,2,2,0,146.66666666666666,game-changers,LATAM
2821,mmonch,1,0,Viper,17,11,7,5,0,1,241.47619047619048,game-changers,LATAM
2822,Ivy,1,0,KAY/O,14,12,12,2,3,0,196.1904761904762,game-changers,LATAM
2823,ChloeZerA,1,0,Killjoy,9,13,5,1,0,0,130.28571428571428,game-changers,LATAM
2824,ICamii,1,0,Brimstone,23,11,11,4,1,1,298.8095238095238,game-changers,LATAM
2855,Petra,1,0,Skye,15,7,4,1,2,1,223.58823529411765,game-changers,EMEA
2856,mimi,1,0,Sage,19,10,5,2,0,0,292.4117647058824,game-changers,EMEA
2857,Glance,1,0,Harbor,7,7,6,0,0,1,96.6470588235294,game-changers,EMEA
2858,roxi,1,0,Viper,7,10,5,1,3,0,126.05882352941177,game-changers,EMEA
2859,Mary,1,0,Raze,17,10,5,5,2,1,287.11764705882354,game-changers,EMEA
2860,shyz,0,1,Killjoy,8,14,2,2,0,0,175.4375,game-changers,LATAM
2861,micaela,0,1,Raze,10,15,1,2,3,0,186.75,game-changers,LATAM
2862,kalita,0,1,Skye,10,14,4,1,2,1,169.625,game-changers,LATAM
2863,conir,0,1,Omen,6,15,2,1,2,0,113.0,vct-challengers,LATAM
2864,romi,0,1,Viper,10,16,1,1,2,0,182.0,game-changers,LATAM
2875,srN,1,0,Jett,24,12,4,8,3,0,336.8,game-changers,BR
2876,antg,1,0,Omen,10,16,12,1,0,0,159.5,game-changers,BR
2877,sayuri,1,0,KAY/O,19,10,19,1,1,0,266.65,game-changers,BR
2878,mell1,1,0,Sova,18,11,9,2,0,0,244.3,game-changers,BR
2879,nanah,1,0,Killjoy,11,12,3,2,2,0,144.0,game-changers,BR
2890,Vania,1,0,Omen,16,10,13,3,2,0,252.11764705882354,vct-international,EMEA
2891,eva,1,0,Skye,17,7,7,1,0,1,264.70588235294116,vct-international,EMEA
2892,Felipa,1,0,Breach,7,11,9,0,1,0,126.11764705882354,vct-international,EMEA
2893,Wens,1,0,Killjoy,13,11,2,1,2,0,180.23529411764707,vct-international,EMEA
2894,Alkyia,1,0,Raze,21,12,3,4,3,0,327.3529411764706,vct-international,EMEA
2955,Petra,1,0,Skye,13,14,4,1,2,0,160.77272727272728,game-changers,EMEA
2956,mimi,1,0,Killjoy,13,13,7,0,3,1,164.0909090909091,game-changers,EMEA
2957,Glance,1,0,Omen,20,11,7,1,1,0,227.22727272727272,game-changers,EMEA
2958,roxi,1,0,Viper,11,14,14,1,5,0,178.8181818181818,game-changers,EMEA
2959,Mary,1,0,Raze,26,14,3,5,3,0,298.90909090909093,game-changers,EMEA
2966,florescent,1,0,Jett,19,9,4,6,2,0,305.1666666666667,vct-challengers,NA
2974,florescent,1,0,Jett,21,14,2,4,3,0,276.15,vct-challengers,NA
2976,KP,0,1,Harbor,12,16,11,0,1,0,203.65,game-changers,NA
2978,sonder,0,1,Jett,16,18,2,6,7,0,237.15,game-changers,NA
2992,florescent,1,0,Jett,17,9,3,3,1,1,305.6875,vct-challengers,NA
3003,florescent,1,0,Yoru,20,17,11,2,2,0,259.04347826086956,vct-challengers,NA
3005,sonder,0,1,Raze,24,18,7,5,4,0,330.6521739130435,game-changers,NA
3006,KP,0,1,Skye,15,15,10,0,3,2,172.69565217391303,game-changers,NA
3015,mmonch,1,0,Viper,26,13,5,4,2,0,370.63157894736844,game-changers,LATAM
3016,JuW,1,0,Sage,19,9,6,4,1,0,249.05263157894737,game-changers,LATAM
3017,ICamii,1,0,Astra,12,8,7,4,0,0,184.26315789473685,game-changers,LATAM
3018,Ivy,1,0,Skye,8,8,12,2,0,0,146.94736842105263,game-changers,LATAM
3019,ChloeZerA,1,0,Killjoy,9,7,1,1,1,0,114.3157894736842,game-changers,LATAM
3020,m4ndfreak,0,1,Breach,11,16,8,0,1,1,143.14285714285714,game-changers,BR
3021,krysme,0,1,Killjoy,5,18,4,0,7,0,90.28571428571429,game-changers,BR
3022,tayhuhu,0,1,Sova,8,15,5,0,2,0,121.0952380952381,game-changers,BR
3023,lissA,0,1,Omen,18,17,5,1,1,1,208.71428571428572,game-changers,BR
